no,caption,file_path
312,メガネを掛けた女性はろうそくの立ったケーキを嬉しそうに持っている,train2014/COCO_train2014_000000075726.jpg
313,少女がケーキのクリームがついた手を舐めている,train2014/COCO_train2014_000000014402.jpg
314,芝生に白い馬がいて隣に子供が笑いながら立っている,train2014/COCO_train2014_000000093287.jpg
315,芝刈り機を片手に携帯電話で話をする赤いタンクトップの女,train2014/COCO_train2014_000000026132.jpg
316,椅子に座って食べている子供がいる,train2014/COCO_train2014_000000006981.jpg
317,赤いソファーに女の人一人と男の人二人が座っている,train2014/COCO_train2014_000000024105.jpg
318,男性が黒いシャツに赤いネクタイをしめている,train2014/COCO_train2014_000000089943.jpg
319,ジーンズを履いた女性がベンチに座っている,train2014/COCO_train2014_000000020742.jpg
320,赤い帽子を被った人がスケートボードに乗ってジャンプをしている,train2014/COCO_train2014_000000027135.jpg
321,子供が、テレビゲームで遊んでいるところである,train2014/COCO_train2014_000000012839.jpg
322,ハンドしそうになるサッカー選手,train2014/COCO_train2014_000000100095.jpg
323,男二人がホットドッグを食べている,train2014/COCO_train2014_000000086064.jpg
324,初めてみるカメラに同様している子供,train2014/COCO_train2014_000000034377.jpg
325,青いシャツを着た人がグラスを口に付けている,train2014/COCO_train2014_000000106804.jpg
326,テニスで、ラケットを振っている、男性,train2014/COCO_train2014_000000086409.jpg
327,外国人の子どもが手に持った歯ブラシを見ている,train2014/COCO_train2014_000000046818.jpg
328,ユニホームを着た男性がバットを持ち構えている,train2014/COCO_train2014_000000009045.jpg
329,ピンクのドーナツを食べるショートカットのひと,train2014/COCO_train2014_000000101552.jpg
330,夏にスキーの練習をしている様子,train2014/COCO_train2014_000000002758.jpg
331,スキーに興じている男性が居る,train2014/COCO_train2014_000000108725.jpg
332,頭の薄い太った男性がスーツを着て笑顔でこちらを見ている,train2014/COCO_train2014_000000025710.jpg
333,二人の野球をしている男性たちがハイタッチをしている,train2014/COCO_train2014_000000066389.jpg
334,赤と黒のウエアを着た人がスキーをしている,train2014/COCO_train2014_000000035935.jpg
335,3人の男女が犬を散歩させながらスタバのコーヒーを飲んで談笑している,train2014/COCO_train2014_000000118697.jpg
336,黒いウェアの女性がサーフィンをしている｡,train2014/COCO_train2014_000000017137.jpg
337,ウィーリモコンを手にゲームを楽しむ女性たち,train2014/COCO_train2014_000000013106.jpg
338,男の子の前にピザとピザカッターがおいてある,train2014/COCO_train2014_000000093580.jpg
339,砂浜で凧揚げをしながら微笑む男の子,train2014/COCO_train2014_000000043024.jpg
340,青いシャツを着た男性がテレビの前に立っている,train2014/COCO_train2014_000000085623.jpg
341,スロープの中をスケートボードで滑走する男性,train2014/COCO_train2014_000000014960.jpg
342,Wiiリモコンを両手に握って髪を整える女,train2014/COCO_train2014_000000118169.jpg
343,雪の積もっている場所にスキー板とスティックを持った子供が大勢いる,train2014/COCO_train2014_000000022652.jpg
344,ピンクの服を着た女の子が凧揚げをしている,train2014/COCO_train2014_000000024971.jpg
345,黒い服にサングラスをかけた老人が駅にいる,train2014/COCO_train2014_000000032918.jpg
346,ベージュのパンツの男性がスケートボードをしている,train2014/COCO_train2014_000000003432.jpg
347,青信号で歩道を進む自転車に乗った人と徒歩の人,train2014/COCO_train2014_000000007228.jpg
348,メガネをかけた中年の女性がWiiのリモコンを持って立っている,train2014/COCO_train2014_000000029176.jpg
349,少年たちが芝生の上でフリスビーを取り合っている,train2014/COCO_train2014_000000068159.jpg
350,チェックのシャツを着た男の子がラケットを持っている,train2014/COCO_train2014_000000111812.jpg
351,イヤホンをしてスケボーをしている男性がいる,train2014/COCO_train2014_000000054849.jpg
352,額にゴーグルをしている男性がいる,train2014/COCO_train2014_000000046460.jpg
353,クリスマスツリーの描かれたケーキを女性が笑顔で持っている,train2014/COCO_train2014_000000024159.jpg
354,男の子が男性に連れられた白い馬に乗っている,train2014/COCO_train2014_000000010621.jpg
355,男性がスケートボードでジャンプしている,train2014/COCO_train2014_000000043451.jpg
356,スキー板を嵌めた２人が向かい合っている,train2014/COCO_train2014_000000032707.jpg
357,男が海でサーフィンをしている,train2014/COCO_train2014_000000040470.jpg
358,黒いスーツにピンク色のネクタイをつけた男性が建っている,train2014/COCO_train2014_000000061892.jpg
359,スーツを着た男性がサングラスをかけている,train2014/COCO_train2014_000000063247.jpg
360,止まれの標識を持った男性がいる,train2014/COCO_train2014_000000028307.jpg
361,女性の周りに餌を求めて鳥が集まっている,train2014/COCO_train2014_000000102834.jpg
362,黒い髪の男の人に金髪の女の人が腕に抱きついている,train2014/COCO_train2014_000000014090.jpg
363,選手達がゴール前で接戦を繰り広げている,train2014/COCO_train2014_000000115854.jpg
364,救命胴衣を着た子供が船の上でポールにつかまって座っている,train2014/COCO_train2014_000000012574.jpg
365,馬の前にたくさんの人が集まっている,train2014/COCO_train2014_000000007583.jpg
366,男たちがフリスビーを取ろうとジャンプしている,train2014/COCO_train2014_000000002498.jpg
367,サーフボードを抱えた男性が歩いている,train2014/COCO_train2014_000000063894.jpg
368,エンジェルスの背番号48番の人,train2014/COCO_train2014_000000042044.jpg
369,キッチンの前でスケートボードに乗った女の子がポーズをとっている,train2014/COCO_train2014_000000079603.jpg
370,筋肉質な腕でボールを打ち返す瞬間のテニスプレイヤーの女性がいる,train2014/COCO_train2014_000000008979.jpg
371,ネクタイを締めた女性が拍手をしている,train2014/COCO_train2014_000000003008.jpg
372,煙草をもった女性の後ろで男性が赤い傘を広げようとしている,train2014/COCO_train2014_000000012224.jpg
373,赤い帽子とゴーグルの子供がスキーをしている,train2014/COCO_train2014_000000024932.jpg
374,商品の説明を受けている人と説明している人,train2014/COCO_train2014_000000017582.jpg
375,男性が２人白いものを持っている,train2014/COCO_train2014_000000030288.jpg
376,奥のソファには男が座っているが、手前には女性が３人いる,train2014/COCO_train2014_000000105470.jpg
377,雪の上でスキーをしている人がいる,train2014/COCO_train2014_000000022116.jpg
378,店の前でスマートフォンを持った男性が考え事をしている,train2014/COCO_train2014_000000038748.jpg
379,青い自転車に乗るビキニ姿の女性とそれを追いかける犬,train2014/COCO_train2014_000000116048.jpg
380,太めの女性が、七面鳥の調理を終えている,train2014/COCO_train2014_000000121046.jpg
381,黒いウェアを着た人がカイトサーフィンをしている,train2014/COCO_train2014_000000101822.jpg
382,芝生の路地を歩くキャップをかぶった兄弟,train2014/COCO_train2014_000000003242.jpg
383,壊れた傘を見上げる上半身裸の男性,train2014/COCO_train2014_000000088023.jpg
384,白いTシャツの男性がテニスをしている,train2014/COCO_train2014_000000020389.jpg
385,野球の試合をしている人達がいる,train2014/COCO_train2014_000000079286.jpg
386,赤と白の縞模様のシャツを着た子供がいる,train2014/COCO_train2014_000000008649.jpg
387,女性が自転車に犬を乗せている,train2014/COCO_train2014_000000104800.jpg
388,スーツケースの横に立っている男性,train2014/COCO_train2014_000000092951.jpg
389,バッターボックスでバッターが構えている,train2014/COCO_train2014_000000080295.jpg
390,黒い携帯電話を耳に当てた男性と、ピンクの携帯電話を耳に当てた女性が見つめ合っている,train2014/COCO_train2014_000000026939.jpg
391,三人の人が消火栓にペンキを塗っている,train2014/COCO_train2014_000000057794.jpg
392,男性のテニスプレイヤーがサーブを打つところだ,train2014/COCO_train2014_000000006268.jpg
393,4人の男女がスーツケースを持っている,train2014/COCO_train2014_000000006253.jpg
394,男性がもう一人の男性の肩を抱いている,train2014/COCO_train2014_000000110530.jpg
395,野球の試合でピッチャーがボールを投げている,train2014/COCO_train2014_000000085028.jpg
396,水の中で像の上に人が3人乗っている,train2014/COCO_train2014_000000027334.jpg
397,男性が笑顔で水上スキーをしている,train2014/COCO_train2014_000000002001.jpg
398,すごい激流の中を波乗りしている人がいる,train2014/COCO_train2014_000000019955.jpg
399,赤いTシャツをきた女性がホットドックがのった皿を持っている,train2014/COCO_train2014_000000003870.jpg
400,青いシャツの男性が食事をしている,train2014/COCO_train2014_000000025425.jpg
401,三人の男の中の真ん中の男が青い傘をさしている,train2014/COCO_train2014_000000050305.jpg
402,二人の少年が、ホットドッグとサンドイッチを食べている,train2014/COCO_train2014_000000053601.jpg
403,男性は、タキシードを着て黒い眼鏡をかけている,train2014/COCO_train2014_000000080883.jpg
404,男性が海辺でカラフルな凧を飛ばしている,train2014/COCO_train2014_000000062622.jpg
405,芝生のうえで半袖のTシャツを着た男性が手をのばしている,train2014/COCO_train2014_000000101065.jpg
