no,images,subject,cap_original,cap_ll,cap_lh,cap_hl,cap_hh,ll_humor_score,ll_img_sim,ll_word_sim,lh_humor_score,lh_img_sim,lh_word_sim,hl_humor_score,hl_img_sim,hl_word_sim,hh_humor_score,hh_img_sim,hh_word_sim
319,COCO_train2014_000000089943.jpg,男性,男性が黒いシャツに赤いネクタイをしめていますね！,マンホール男が黒いシャツに赤いネクタイをしめていますね！,いぬっころ男が黒いシャツに赤いネクタイをしめていますね！,キャンドル男が黒いシャツに赤いネクタイをしめていますね！,ネクタイ男が黒いシャツに赤いネクタイをしめていますね！,0.9981431071,1.814e-07,0.0018567118,0.3214014925,1.488e-07,0.3214015403,0.1108952878,0.1243272051,0.1080368317,0.0289750021,0.0772166103,0.3752431242
322,COCO_train2014_000000012839.jpg,子供,子供が、テレビゲームで遊んでいるところでありますね！,日時計が、テレビゲームで遊んでいるところでありますね！,バードが、テレビゲームで遊んでいるところでありますね！,パーカッションが、テレビゲームで遊んでいるところでありますね！,テレビが、テレビゲームで遊んでいるところでありますね！,0.9970360826,4.17e-08,0.0029638758,0.4177092514,1.41e-08,0.4177092573,0.1216172971,0.1346243173,0.0966171672,0.0446322205,0.1532116979,0.2913107885
326,COCO_train2014_000000106804.jpg,人,青いシャツを着た人がグラスを口に付けていますね！,青いシャツを着た掛時計人間がグラスを口に付けていますね！,青いシャツを着た犬人間がグラスを口に付けていますね！,青いシャツを着た中華鍋人間がグラスを口に付けていますね！,青いシャツを着た魚人間がグラスを口に付けていますね！,0.9991499636,1.3692e-06,0.0008486684,0.3634505747,3.1e-08,0.363450586,0.0549754021,0.0594084971,0.0746205552,0.0181288087,0.0642737076,0.2820563713
341,COCO_train2014_000000085623.jpg,男性,青いシャツを着た男性がテレビの前に立っていますね！,青いシャツを着たディスクブレーキ男がテレビの前に立っていますね！,青いシャツを着たかえる男がテレビの前に立っていますね！,青いシャツを着たテレビ男がテレビの前に立っていますね！,青いシャツを着た理髪店男がテレビの前に立っていますね！,0.9964287098,1.87e-08,0.0035712716,0.2534474801,6.18e-08,0.2534474958,0.2625784339,0.3304132223,0.2053028869,0.0859090373,0.2807263136,0.3060241705
345,COCO_train2014_000000024971.jpg,女の子,ピンクの服を着た女の子が凧揚げをしていますね！,ピンクの服を着た甲鉄が凧揚げをしていますね！,ピンクの服を着た海鳥が凧揚げをしていますね！,ピンクの服を着たラジオが凧揚げをしていますね！,ピンクの服を着たサッカーボールが凧揚げをしていますね！,0.9841633085,1.2621e-06,0.0158354494,0.544727264,6.745e-07,0.5447276314,0.1576972531,0.1665962189,0.0534163732,0.0103602349,0.0373927616,0.2770652516
348,COCO_train2014_000000007228.jpg,人,青信号で歩道を進む自転車に乗った人と徒歩の人ですね！,青信号で歩道を進む自転車に乗ったポットパイ人間と徒歩の人ですね！,青信号で歩道を進む自転車に乗った小船人間と徒歩の人ですね！,青信号で歩道を進む自転車に乗った凱旋門人間と徒歩の人ですね！,青信号で歩道を進む自転車に乗ったスカート人間と徒歩の人ですね！,0.9964996592,2.4e-09,0.0035003384,0.2991427842,1.42e-08,0.2991427884,0.1763325537,0.1767770201,0.0025142772,0.0105993605,0.105181545,0.1007720559
349,COCO_train2014_000000029176.jpg,女性,メガネをかけた中年の女性がWiiのリモコンを持って立っていますね！,メガネをかけた中年の航空母艦女がWiiのリモコンを持って立っていますね！,メガネをかけた中年のアヒル女がWiiのリモコンを持って立っていますね！,メガネをかけた中年のオーバーコート女がWiiのリモコンを持って立っていますね！,メガネをかけた中年のいぬ女がWiiのリモコンを持って立っていますね！,0.9964942498,6.96e-08,0.0035056808,0.2801939033,1.019e-07,0.2801939319,0.0834137028,0.1070024595,0.2204506028,0.0407933687,0.1108470336,0.3680149786
352,COCO_train2014_000000054849.jpg,男性,イヤホンをしてスケボーをしている男性がいますね！,イヤホンをしてスケボーをしているポットパイ男がいますね！,イヤホンをしてスケボーをしている鏡台男がいますね！,イヤホンをしてスケボーをしているバー男がいますね！,イヤホンをしてスケボーをしているドッグ男がいますね！,0.9824211815,6.3e-09,0.0175788123,0.3076047577,1.33e-08,0.3076047618,0.0793729971,0.088780418,0.1059627916,0.0302252974,0.0940421671,0.3214015403
354,COCO_train2014_000000024159.jpg,女性,クリスマスツリーの描かれたケーキを女性が笑顔で持っていますね！,クリスマスツリーの描かれたケーキをぞう女が笑顔で持っていますね！,クリスマスツリーの描かれたケーキをウルフ女が笑顔で持っていますね！,クリスマスツリーの描かれたケーキを電子レンジ女が笑顔で持っていますね！,クリスマスツリーの描かれたケーキを皿洗い機女が笑顔で持っていますね！,0.9994778043,2.6e-09,0.0005221931,0.2729586359,1e-10,0.2729586359,0.3445042318,0.3470822573,0.0074277075,0.0075204293,0.2745350897,0.0273933265
356,COCO_train2014_000000043451.jpg,男性,男性がスケートボードでジャンプしていますね！,野菜男がスケートボードでジャンプしていますね！,ドッグ男がスケートボードでジャンプしていますね！,衣男がスケートボードでジャンプしていますね！,野球選手男がスケートボードでジャンプしていますね！,0.9640965681,3.6e-08,0.0359033972,0.3214015332,2.2e-08,0.3214015403,0.1604241435,0.239564538,0.3303510411,0.0807502059,0.2407699972,0.3353831743
370,COCO_train2014_000000079603.jpg,女の子,キッチンの前でスケートボードに乗った女の子がポーズをとっていますね！,キッチンの前でスケートボードに乗ったデンデンムシがポーズをとっていますね！,キッチンの前でスケートボードに乗った鳥がポーズをとっていますね！,キッチンの前でスケートボードに乗ったバキュームクリーナーがポーズをとっていますね！,キッチンの前でスケートボードに乗ったモップがポーズをとっていますね！,0.9813428836,1.018e-07,0.0186570165,0.5447276287,4.9e-09,0.5447276314,0.2095951284,0.2630999386,0.2033630661,0.0548028383,0.2160571516,0.2536497305
372,COCO_train2014_000000003008.jpg,女性,ネクタイを締めた女性が拍手をしていますね！,ネクタイを締めたスノーモービル女が拍手をしていますね！,ネクタイを締めた猫女が拍手をしていますね！,ネクタイを締めたオカリナ女が拍手をしていますね！,ネクタイを締めた化粧品女が拍手をしていますね！,0.9935530216,1.05e-07,0.0064468741,0.3921676627,2.35e-08,0.3921676719,0.1129319459,0.1249266118,0.0960136975,0.0301565437,0.0926423818,0.3255156348
375,COCO_train2014_000000017582.jpg,人,商品の説明を受けている人と説明している人ですね！,商品の説明を受けている長蛇人間と説明している人ですね！,商品の説明を受けているネコ人間と説明している人ですね！,商品の説明を受けている電車人間と説明している人ですね！,商品の説明を受けているゲート人間と説明している人ですね！,0.987412604,1.87e-08,0.0125873775,0.3202813815,1.083e-07,0.3202814162,0.1240833043,0.1250898093,0.0080462589,0.0152818916,0.1285589039,0.1188707365
383,COCO_train2014_000000003242.jpg,兄弟,芝生の路地を歩くキャップをかぶった兄弟ですね！,芝生の路地を歩くキャップをかぶったルージュですね！,芝生の路地を歩くキャップをかぶった靴屋ですね！,芝生の路地を歩くキャップをかぶった球ですね！,芝生の路地を歩くキャップをかぶった花婿ですね！,0.9982587497,1.339e-07,0.0017411166,0.3572524591,1.079e-07,0.3572524976,0.1091718676,0.1389854103,0.2145084337,0.0317136384,0.0885814875,0.3580165485
384,COCO_train2014_000000088023.jpg,男性,壊れた傘を見上げる上半身裸の男性ですね！,壊れた傘を見上げる上半身裸のトロリーバス男ですね！,壊れた傘を見上げる上半身裸のいぬっころ男ですね！,壊れた傘を見上げる上半身裸の漫画男ですね！,壊れた傘を見上げる上半身裸の和服男ですね！,0.967739529,8.89e-08,0.032260385,0.321401535,1.64e-08,0.3214015403,0.0402012498,0.0435888544,0.0777172193,0.0078219782,0.0164428651,0.4757065241
387,COCO_train2014_000000008649.jpg,子供,赤と白の縞模様のシャツを着た子供がいますね！,赤と白の縞模様のシャツを着たトラックがいますね！,赤と白の縞模様のシャツを着たねこがいますね！,赤と白の縞模様のシャツを着たデニムがいますね！,赤と白の縞模様のシャツを着たカヌーがいますね！,0.9878639522,2.65e-07,0.012135786,0.4850816033,2.198e-07,0.4850817099,0.124050441,0.1340436786,0.0745520991,0.0181479382,0.0955139101,0.1900030911
394,COCO_train2014_000000006253.jpg,男女,4人の男女がスーツケースを持っていますね！,4人のウーパールーパーがスーツケースを持っていますね！,4人のベッドがスーツケースを持っていますね！,4人のアコーディオンがスーツケースを持っていますね！,4人のドラムがスーツケースを持っていますね！,0.9980654179,5.5e-09,0.0019345766,0.2429023089,1.76e-08,0.2429023132,0.4645911971,0.4963870645,0.064054585,0.0339134756,0.1444205046,0.2348245194
406,COCO_train2014_000000101065.jpg,男性,芝生のうえで半袖のTシャツを着た男性が手をのばしていますね！,芝生のうえで半袖のTシャツを着た消防艇男が手をのばしていますね！,芝生のうえで半袖のTシャツを着たローブ男が手をのばしていますね！,芝生のうえで半袖のTシャツを着た鞠男が手をのばしていますね！,芝生のうえで半袖のTシャツを着た弓男が手をのばしていますね！,0.9983745813,4.04e-07,0.0016250154,0.3303509238,3.552e-07,0.3303510411,0.2335267374,0.2526569963,0.0757163238,0.0264544458,0.1643598527,0.1609544266
412,COCO_train2014_000000061463.jpg,女性,男性と女性がゲームリモコンを持っていますね！,男性と間欠泉女がゲームリモコンを持っていますね！,男性と山羊女がゲームリモコンを持っていますね！,男性とジーンズ女がゲームリモコンを持っていますね！,男性とギター女がゲームリモコンを持っていますね！,0.9997024699,2.608e-07,0.0002972694,0.3173350376,4.026e-07,0.3173351654,0.0442172648,0.0554453619,0.2025074178,0.0115237871,0.0544041991,0.2118179717
423,COCO_train2014_000000041155.jpg,女の子,小さな女の子がテレビでテニスのゲームをしていますね！,小さな空母がテレビでテニスのゲームをしていますね！,小さなねこがテレビでテニスのゲームをしていますね！,小さなエプロンがテレビでテニスのゲームをしていますね！,小さなパジャマがテレビでテニスのゲームをしていますね！,0.9777995619,1.187e-07,0.022200322,0.6292239418,1.707e-07,0.6292240492,0.1161379486,0.1650369465,0.296291218,0.0937498,0.1825065017,0.5136792341
